Unique_id,climate,block,treatment,field_name,species_name,individual,functional_group,wet_weight_g,wet_weight_mg,dry_weight_g,dry_weight_mg,leaf_num,Area_leaf_1,Area_leaf_2,Area_Leaf_total_mm2,Average_Leaf_Area,image,Scan,Processor,Include_2017_90_analysis?,Notes,need_to_process_scans,Notes
Arid.Control.popcorn.3,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,3,forb,0.0138,13.8,0.003,3,2,NA,NA,NA,NA,CCF17042017_18,CCF17042017_18.pdf,Angela,Yes,,Y,
Arid.Control.popcorn.4,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,4,forb,0.0089,8.9,NA,NA,NA,NA,NA,NA,NA,,#N/A,,Yes,,,
Arid.Control.popcorn.5,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,5,forb,0.0089,8.9,0.003,3,2,NA,NA,NA,NA,CCF17042017_18,CCF17042017_18.pdf,Angela,Yes,,Y,
Arid.Control.popcorn.6,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,6,forb,0.0202,20.2,0.005,5,2,NA,NA,NA,NA,CCF17042017_18,CCF17042017_18.pdf,Angela,Yes,,Y,
Arid.Control.popcorn.7,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,7,forb,0.0185,18.5,0.01,10,2,NA,NA,NA,NA,CCF17042017_18,CCF17042017_18.pdf,Angela,Yes,,Y,
Arid.Control.popcorn.8,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,8,forb,0.0131,13.1,0.003,3,2,NA,NA,NA,NA,CCF17042017_18,CCF17042017_18.pdf,Angela,Yes,,Y,
Arid.Control.popcorn.9,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,9,forb,0.0104,10.4,0.005,5,2,NA,NA,NA,NA,CCF17042017_18,CCF17042017_18.pdf,Angela,Yes,,Y,
Arid.Control.popcorn.10,Arid,2,Control,popcorn,Plagiobothrys nothofulvus,10,forb,0.0156,15.6,0.002,2,2,NA,NA,NA,NA,CCF17042017_17,CCF17042017_17.pdf,Angela,Yes,image needs editing,Y,
Arid.Control.blue oak.1,Arid,2,Control,blue oak,Quercus douglasii,1,tree,0.43,430,0.208,208,2,806.978,684.082,1491.06,745.53,,#N/A,,,Where is scan?,,
Arid.Control.blue oak.2,Arid,2,Control,blue oak,Quercus douglasii,2,tree,0.56,560,0.261,261,2,1226.901,1343.5,2570.401,1285.2005,,#N/A,,,Where is scan?,,
Arid.Control.blue oak.3,Arid,2,Control,blue oak,Quercus douglasii,3,tree,1.03,1030,0.427,427,2,1835.135,2142.281,3977.416,1988.708,,#N/A,,,Where is scan?,,
Arid.Control.blue oak.4,Arid,2,Control,blue oak,Quercus douglasii,4,tree,0.45,450,0.215,215,2,1087.81,1019.54,2107.35,1053.675,,#N/A,,,Where is scan?,,
Arid.Control.blue oak.5,Arid,2,Control,blue oak,Quercus douglasii,5,tree,0.48,480,0.212,212,2,977.056,1132.021,2109.077,1054.5385,,#N/A,,,Where is scan?,,
Arid.Control.blue oak.6,Arid,2,Control,blue oak,Quercus douglasii,6,tree,0.54,540,0.251,251,2,1113.5,1422.466,2535.966,1267.983,,#N/A,,,Where is scan?,,
Arid.Control.blue oak.7,Arid,2,Control,blue oak,Quercus douglasii,7,tree,0.4,400,0.185,185,2,1003.161,917.786,1920.947,960.4735,,#N/A,,,Where is scan?,,
Arid.Control.blue oak.8,Arid,2,Control,blue oak,Quercus douglasii,8,tree,0.47,470,0.233,233,2,1184.053,842.45,2026.503,1013.2515,,#N/A,Astrid,,Where is scan?,,
Arid.Control.blue oak.9,Arid,2,Control,blue oak,Quercus douglasii,9,tree,0.35,350,0.166,166,2,790.291,815.719,1606.01,803.005,,#N/A,Astrid,,Where is scan?,,
Arid.Control.blue oak.10,Arid,2,Control,blue oak,Quercus douglasii,10,tree,0.35,350,0.175,175,2,NA,NA,NA,NA,,#N/A,,,Where is scan?,,
Arid.Control.B.1,Arid,2,Control,B,Trifolium microcephalum,1,forb,0.034,34,0.013,13,2,NA,NA,NA,NA,CCF17042017_13,CCF17042017_13.pdf,Angela,Yes,,Y,
Arid.Control.B.2,Arid,2,Control,B,Trifolium microcephalum,2,forb,0.022,22,0.005,5,2,NA,NA,NA,NA,CCF17042017_13,CCF17042017_13.pdf,Angela,Yes,,Y,
Arid.Control.B.3,Arid,2,Control,B,Trifolium microcephalum,3,forb,0.042,42,0.015,15,2,NA,NA,NA,NA,CCF17042017_13,CCF17042017_13.pdf,Angela,Yes,,Y,
Arid.Control.B.4,Arid,2,Control,B,Trifolium microcephalum,4,forb,0.03,30,0.008,8,2,NA,NA,NA,NA,CCF17042017_13,CCF17042017_13.pdf,Angela,Yes,,Y,
Arid.Control.B.5,Arid,2,Control,B,Trifolium microcephalum,5,forb,0.018,18,0.007,7,2,NA,NA,NA,NA,CCF17042017_13,CCF17042017_13.pdf,Angela,Yes,,Y,
Arid.Control.B.6,Arid,2,Control,B,Trifolium microcephalum,6,forb,0.019,19,0.006,6,2,NA,NA,NA,NA,CCF17042017_13,CCF17042017_13.pdf,Angela,Yes,,Y,
Arid.Control.B.7,Arid,2,Control,B,Trifolium microcephalum,7,forb,0.033,33,0.008,8,2,NA,NA,NA,NA,CCF17042017_12.pdf,CCF17042017_12.pdf,Angela,Yes,,Y,
Arid.Control.B.8,Arid,2,Control,B,Trifolium microcephalum,8,forb,0.011,11,0.004,4,2,NA,NA,NA,NA,CCF17042017_12.pdf,CCF17042017_12.pdf,Angela,Yes,,Y,
Arid.Control.B.9,Arid,2,Control,B,Trifolium microcephalum,9,forb,0.012,12,0.003,3,2,NA,NA,NA,NA,CCF17042017_12.pdf,CCF17042017_12.pdf,Angela,Yes,,Y,
Arid.Control.B.10,Arid,2,Control,B,Trifolium microcephalum,10,forb,0.0096,9.6,0.002,2,2,NA,NA,NA,NA,CCF17042017_12.pdf,CCF17042017_12.pdf,Angela,Yes,,Y,
Arid.Control.lotus.1,Arid,2,Control,lotus,Triteleia ixioides,1,forb,0.62,620,0.128,128,2,NA,NA,NA,NA,,Scan 85.pdf,,,,,
Arid.Control.lotus.2,Arid,2,Control,lotus,Triteleia ixioides,2,forb,1.88,1880,0.546,546,2,NA,NA,NA,NA,,Scan 86.pdf,,,,,
Arid.Control.lotus.3,Arid,2,Control,lotus,Triteleia ixioides,3,forb,2.31,2310,0.363,363,1,NA,NA,NA,NA,,Scan 86.pdf,,,,,
Arid.Control.lotus.4,Arid,2,Control,lotus,Triteleia ixioides,4,forb,0.73,730,0.193,193,2,538.78,1195.968,1734.748,867.374,,Scan 74.pdf,Astrid,,duplicate?,,
Arid.Control.lotus.4,Arid,2,Control,lotus,Triteleia ixioides,4,forb,0.02,20,0.193,193,1,538.78,1195.968,1734.748,1734.748,,Scan 74.pdf,Astrid,,duplicate?,,
Arid.Control.lotus.5,Arid,2,Control,lotus,Triteleia ixioides,5,forb,0.94,940,0.191,191,2,902.385,1368.078,2270.463,1135.2315,,Scan 73.pdf,Astrid,,,,
Arid.Control.lotus.6,Arid,2,Control,lotus,Triteleia ixioides,6,forb,1.24,1240,0.298,298,2,1081.951,1283.305,2365.256,1182.628,,Scan 75.pdf,Astrid,,,,
Arid.Control.lotus.7,Arid,2,Control,lotus,Triteleia ixioides,7,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,,,Where is scan?,,
Arid.Control.lotus.8,Arid,2,Control,lotus,Triteleia ixioides,8,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,,,Where is scan?,,
Arid.Control.lotus.9,Arid,2,Control,lotus,Triteleia ixioides,9,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,,,Where is scan?,,
Arid.Control.lotus.10,Arid,2,Control,lotus,Triteleia ixioides,10,forb,NA,NA,NA,NA,NA,NA,NA,NA,NA,,#N/A,,,Where is scan?,,
Arid.Cattle Exclosure.6.2,Arid,2,Cattle Exclosure,6,,2,grass,0.0401,40.1,0.014,14,,NA,NA,NA,NA,Scan 34,Scan 34.pdf,tbd,,,,
Arid.Cattle Exclosure.6.3,Arid,2,Cattle Exclosure,6,,3,grass,0.0156,15.6,0.004,4,,NA,NA,NA,NA,Scan 34,Scan 34.pdf,tbd,,,,
Arid.Cattle Exclosure.6.4,Arid,2,Cattle Exclosure,6,,4,grass,0.0206,20.6,0.005,5,2,NA,NA,NA,NA,Scan 33,Scan 33.pdf,tbd,,,,
Arid.Cattle Exclosure.6.5,Arid,2,Cattle Exclosure,6,,5,grass,0.0248,24.8,0.008,8,2,NA,NA,NA,NA,Scan 33,Scan 33.pdf,tbd,,,,
Arid.Cattle Exclosure.6.6,Arid,2,Cattle Exclosure,6,,6,grass,0.0086,8.6,0.004,4,2,NA,NA,NA,NA,Scan 33,Scan 33.pdf,tbd,,,,
Arid.Cattle Exclosure.6.7,Arid,2,Cattle Exclosure,6,,7,grass,0.017,17,0.003,3,2,NA,NA,NA,NA,,Scan 33.pdf,,,Where is scan?,,
Arid.Cattle Exclosure.6.8,Arid,2,Cattle Exclosure,6,,8,grass,0.222,222,NA,NA,NA,NA,NA,NA,NA,,#N/A,,,Where is scan?,,
Arid.Cattle Exclosure.6.9,Arid,2,Cattle Exclosure,6,,9,grass,NA,NA,0.007,7,,79.093,52.871,131.964,NA,,Scan 32.pdf,Maggie,,Where is scan?,,
Arid.Cattle Exclosure.6.10,Arid,2,Cattle Exclosure,6,,10,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,
Arid.Control.6.1,Arid,2,Control,6,,1,grass,0.03,30,0.006,6,2,174.003,204.616,378.619,189.3095,,Scan 9.pdf,Astrid,,Where is scan?,,
Arid.Control.6.2,Arid,2,Control,6,,2,grass,0.025,25,0.006,6,2,172.526,150.805,323.331,161.6655,,Scan 9.pdf,Astrid,,Where is scan?,,
Arid.Control.6.3,Arid,2,Control,6,,3,grass,0.055,55,0.011,11,2,282.147,208.207,490.354,245.177,,Scan 9.pdf,Astrid,,,,
Arid.Control.6.4,Arid,2,Control,6,,4,grass,0.06,60,0.014,14,2,NA,NA,NA,NA,,Scan 8.pdf,tbd,,,,
Arid.Control.6.5,Arid,2,Control,6,,5,grass,0.05,50,0.008,8,2,NA,NA,NA,NA,,Scan 8.pdf,tbd,,,,
Arid.Control.6.6,Arid,2,Control,6,,6,grass,0.03,30,0.009,9,2,NA,NA,NA,NA,,Scan 8.pdf,tbd,,,,
Arid.Control.6.7,Arid,2,Control,6,,7,grass,0.045,45,0.013,13,2,NA,NA,NA,NA,,Scan 8.pdf,tbd,,,,
Arid.Control.6.8,Arid,2,Control,6,,8,grass,0.03,30,0.007,7,2,132.548,140.983,273.531,136.7655,,Scan 7.pdf,Maggie,,,,
Arid.Control.6.9,Arid,2,Control,6,,9,grass,0.04,40,0.008,8,2,126.803,141.446,268.249,134.1245,,Scan 7.pdf,Maggie,,,,
Arid.Control.6.10,Arid,2,Control,6,,10,grass,0.035,35,0.007,7,2,149.213,149.05,298.263,149.1315,,Scan 7.pdf,Maggie,,,,
Arid.Full Exclosure.6.1,Arid,3,Full Exclosure,6,,1,grass,0.0388,38.8,0.01,10,2,NA,NA,NA,NA,,Scan 39.pdf,tbd,,Scan 39,,
Arid.Full Exclosure.6.2,Arid,3,Full Exclosure,6,,2,grass,0.0333,33.3,0.009,9,2,NA,NA,NA,NA,,Scan 39.pdf,tbd,,Scan 39,,
Arid.Full Exclosure.6.3,Arid,3,Full Exclosure,6,,3,grass,0.0348,34.8,0.007,7,2,NA,NA,NA,NA,,Scan 39.pdf,tbd,,Scan 39,,
Arid.Full Exclosure.6.4,Arid,3,Full Exclosure,6,,4,grass,0.0341,34.1,0.008,8,2,NA,NA,NA,NA,,Scan 39.pdf,tbd,,Scan 39,,
Arid.Full Exclosure.6.5,Arid,3,Full Exclosure,6,,5,grass,0.0374,37.4,0.009,9,2,NA,NA,NA,NA,,Scan 40.pdf,tbd,,scan needs editing,,
Arid.Full Exclosure.6.6,Arid,3,Full Exclosure,6,,6,grass,0.0317,31.7,0.009,9,2,NA,NA,NA,NA,,Scan 40.pdf,tbd,,scan needs editing,,
Arid.Full Exclosure.6.7,Arid,3,Full Exclosure,6,,7,grass,0.031,31,0.008,8,2,NA,NA,NA,NA,,Scan 40.pdf,tbd,,scan needs editing,,
Arid.Full Exclosure.6.8,Arid,3,Full Exclosure,6,,8,grass,0.0197,19.7,0.003,3,2,NA,NA,NA,NA,,Scan 40.pdf,tbd,,scan needs editing,,
Arid.Full Exclosure.6.9,Arid,3,Full Exclosure,6,,9,grass,0.025,25,0.007,7,2,71.335,62.984,134.319,67.1595,,Scan 41.pdf,Astrid,,,,
Arid.Full Exclosure.6.10,Arid,3,Full Exclosure,6,,10,grass,0.0162,16.2,0.003,3,2,36.097,40.343,76.44,38.22,,Scan 41.pdf,Astrid,,,,
Arid.Control.9.1,Arid,2,Control,9,,1,grass,0.07,70,0.018,18,2,NA,NA,NA,NA,Scan 11,Scan 11.pdf,tbd,,,,
Arid.Control.9.2,Arid,2,Control,9,,2,grass,0.11,110,0.044,44,2,NA,NA,NA,NA,Scan 11,Scan 11.pdf,tbd,,,,
Arid.Control.9.3,Arid,2,Control,9,,3,grass,0.095,95,0.03,30,2,NA,NA,NA,NA,Scan 11,Scan 11.pdf,tbd,,,,
Arid.Control.9.4,Arid,2,Control,9,,4,grass,0.125,125,0.034,34,2,NA,NA,NA,NA,Scan 11,Scan 11.pdf,tbd,,,,
Arid.Control.9.5,Arid,2,Control,9,,5,grass,0.13,130,0.039,39,1,NA,NA,NA,NA,Scan 10,Scan 10.pdf,tbd,,,,
Arid.Control.9.6,Arid,2,Control,9,,6,grass,0.04,40,0.002,2,2,NA,NA,NA,NA,Scan 10,Scan 10.pdf,tbd,,,,
Arid.Control.9.7,Arid,2,Control,9,,7,grass,0.06,60,0.015,15,2,NA,NA,NA,NA,Scan 10,Scan 10.pdf,tbd,,,,
Arid.Control.9.8,Arid,2,Control,9,,8,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,
Arid.Control.9.9,Arid,2,Control,9,,9,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,
Arid.Control.9.10,Arid,2,Control,9,,10,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,#N/A,NA,,,,
Arid.Full Exclosure.17.1,Arid,2,Full Exclosure,17,,1,grass,0.03,30,0.008,8,2,151.653,191.129,342.782,171.391,,B3-FE-17-1.pdf,,,CCF16042017_10,,
Arid.Full Exclosure.17.2,Arid,2,Full Exclosure,17,,2,grass,0.03,30,0.011,11,2,136.289,170.446,306.735,153.3675,,CCF16042017_11.pdf,,,CCF16042017_11,,
Arid.Full Exclosure.17.3,Arid,2,Full Exclosure,17,,3,grass,0.04,40,0.009,9,2,116.623,166.726,283.349,141.6745,,CCF16042017_12.pdf,Maggie,,CCF16042017_12,,
Arid.Full Exclosure.17.4,Arid,2,Full Exclosure,17,,4,grass,0.03,30,0.009,9,2,152.766,138.992,291.758,145.879,,CCF16042017_3.pdf,,,CCF16042017_3,,
Arid.Full Exclosure.17.5,Arid,2,Full Exclosure,17,,5,grass,0.03,30,0.011,11,2,132.645,292.821,425.466,212.733,,CCF16042017_4.pdf,,,CCF16042017_4,,
Arid.Full Exclosure.17.6,Arid,2,Full Exclosure,17,,6,grass,0.04,40,0.007,7,2,149.043,209.042,358.085,179.0425,,CCF16042017_5.pdf,,,CCF16042017_5,,
Arid.Full Exclosure.17.7,Arid,2,Full Exclosure,17,,7,grass,0.03,30,0.012,12,2,191.926,174.356,366.282,183.141,,CCF16042017_6.pdf,,,CCF16042017_6,,
Arid.Full Exclosure.17.8,Arid,2,Full Exclosure,17,,8,grass,0.04,40,0.011,11,2,196.028,227.631,423.659,211.8295,,CCF16042017_7.pdf,,,CCF16042017_7,,
Arid.Full Exclosure.17.9,Arid,2,Full Exclosure,17,,9,grass,0.06,60,0.013,13,2,271.785,220.615,492.4,246.2,,CCF16042017_8.pdf,,,CCF16042017_8,,
Arid.Full Exclosure.17.10,Arid,2,Full Exclosure,17,,10,grass,0.03,30,0.014,14,2,136.927,241.223,378.15,189.075,,CCF16042017_9.pdf,,,CCF16042017_9,,
Arid.Cattle Exclosure.avena.1,Arid,2,Cattle Exclosure,avena,Avena fatua,1,grass,0.12,120,0.041,41,2,71.39,44.37,115.76,57.88,Scan 26,Scan 26.pdf,Maggie,,,,
Arid.Cattle Exclosure.avena.2,Arid,2,Cattle Exclosure,avena,Avena fatua,2,grass,0.1,100,0.027,27,2,37.272,43.371,80.643,40.3215,Scan 26,Scan 26.pdf,Maggie,,,,
Arid.Cattle Exclosure.avena.3,Arid,2,Cattle Exclosure,avena,Avena fatua,3,grass,0.18,180,0.039,39,2,NA,NA,NA,NA,Scan 23,Scan 23.pdf,tbd,,,,
Arid.Cattle Exclosure.avena.4,Arid,2,Cattle Exclosure,avena,Avena fatua,4,grass,0.05,50,0.012,12,2,NA,NA,NA,NA,Scan 23,Scan 23.pdf,tbd,,,,
Arid.Cattle Exclosure.avena.5,Arid,2,Cattle Exclosure,avena,Avena fatua,5,grass,0.15,150,0.037,37,2,306.715,710.334,1017.049,508.5245,Scan 22,Scan 22.pdf,Astrid,,,,
Arid.Cattle Exclosure.avena.6,Arid,2,Cattle Exclosure,avena,Avena fatua,6,grass,0.19,190,0.046,46,2,650.154,482.229,1132.383,566.1915,Scan 22,Scan 22.pdf,Astrid,,,,
Arid.Cattle Exclosure.avena.7,Arid,2,Cattle Exclosure,avena,Avena fatua,7,grass,0.07,70,0.024,24,2,NA,NA,NA,NA,Scan 21,Scan 21.pdf,tbd,,,,
Arid.Cattle Exclosure.avena.8,Arid,2,Cattle Exclosure,avena,Avena fatua,8,grass,0.1,100,0.032,32,2,NA,NA,NA,NA,Scan 21,Scan 21.pdf,tbd,,,,
Arid.Cattle Exclosure.avena.9,Arid,2,Cattle Exclosure,avena,Avena fatua,9,grass,0.07,70,0.019,19,1,NA,NA,NA,NA,Scan 21,Scan 21.pdf,tbd,,,,
Arid.Cattle Exclosure.avena.10,Arid,2,Cattle Exclosure,avena,Avena fatua,10,grass,0.12,120,0.029,29,1,NA,NA,NA,NA,Scan 20,Scan 20.pdf,tbd,,,,
Arid.Full Exclosure.avena.1,Arid,2,Full Exclosure,avena,Avena fatua,1,grass,0.08,80,0.012,12,2,190.296,556.048,746.344,373.172,,CCF16042017_23.pdf,,,,,
Arid.Full Exclosure.avena.2,Arid,2,Full Exclosure,avena,Avena fatua,2,grass,0.04,40,0.011,11,2,121.067,308.139,429.206,214.603,,CCF16042017_24.pdf,,,,,
Arid.Full Exclosure.avena.3,Arid,2,Full Exclosure,avena,Avena fatua,3,grass,0.04,40,0.006,6,2,NA,NA,NA,NA,,CCF16042017_25.pdf,tbd,,,,
Arid.Full Exclosure.avena.4,Arid,2,Full Exclosure,avena,Avena fatua,4,grass,0.06,60,0.007,7,2,84.346,237.556,321.902,160.951,,B3-FE-AVENA-4.pdf,Maggie,,,,
Arid.Full Exclosure.avena.5,Arid,2,Full Exclosure,avena,Avena fatua,5,grass,0.07,70,0.011,11,2,NA,NA,NA,NA,,B3-FE-Avena-5.pdf,tbd,,,,
Arid.Full Exclosure.avena.6,Arid,2,Full Exclosure,avena,Avena fatua,6,grass,0.04,40,0.018,18,2,407.581,165.532,573.113,286.5565,,CCF16042017_26.pdf,,,,,
Arid.Full Exclosure.avena.7,Arid,2,Full Exclosure,avena,Avena fatua,7,grass,0.03,30,0.013,13,2,NA,NA,NA,NA,,B3-FE-AVENA-7.pdf,tbd,,,,
Arid.Full Exclosure.avena.8,Arid,2,Full Exclosure,avena,Avena fatua,8,grass,0.04,40,0.014,14,2,306.977,60.654,367.631,183.8155,,CCF16042017_27.pdf,,,,,
Arid.Full Exclosure.avena.9,Arid,2,Full Exclosure,avena,Avena fatua,9,grass,0.04,40,0.01,10,2,366.069,116.775,482.844,241.422,,CCF16042017_28.pdf,,,,,
Arid.Full Exclosure.avena.10,Arid,2,Full Exclosure,avena,Avena fatua,10,grass,0.02,20,0.02,20,2,146.847,48.181,195.028,97.514,,CCF16042017_29.pdf,Astrid,,,,
Arid.Cattle Exclosure.blue oak.1,Arid,2,Cattle Exclosure,blue oak,Quercus douglasii,1,tree,NA,NA,NA,NA,2,436.212,639.196,1075.408,537.704,Scan 51,#N/A,Astrid,,,,
Arid.Cattle Exclosure.blue oak.2,Arid,2,Cattle Exclosure,blue oak,Quercus douglasii,2,tree,0.26,260,0.13,130,2,645.793,508.085,1153.878,576.939,,#N/A,Astrid,,,,
Arid.Cattle Exclosure.blue oak.3,Arid,2,Cattle Exclosure,blue oak,Quercus douglasii,3,tree,0.43,430,0.2,200,2,903.263,897.217,1800.48,900.24,,#N/A,Astrid,,,,
Arid.Cattle Exclosure.blue oak.4,Arid,2,Cattle Exclosure,blue oak,Quercus douglasii,4,tree,0.19,190,0.088,88,2,364.825,680.937,1045.762,522.881,,#N/A,Astrid,,,,
Arid.Cattle Exclosure.blue oak.5,Arid,2,Cattle Exclosure,blue oak,Quercus douglasii,5,tree,0.23,230,0.108,108,2,675.016,466.456,1141.472,570.736,,#N/A,Astrid,,,,
Arid.Cattle Exclosure.blue oak.6,Arid,2,Cattle Exclosure,blue oak,Quercus douglasii,6,tree,0.59,590,0.281,281,2,1782.268,995.036,2777.304,1388.652,,#N/A,Astrid,,,,
Arid.Full Exclosure.C.1,Arid,2,Full Exclosure,C,Bromus diandrus,1,grass,0.38,380,0.046,46,2,946.379,1368.115,2314.494,1157.247,,CCF16042017_91.pdf,Maggie,Yes,,,
Arid.Full Exclosure.C.2,Arid,2,Full Exclosure,C,Bromus diandrus,2,grass,0.22,220,0.07,70,2,NA,NA,1329.9265,664.96325,,CCF16042017_92.pdf,Angela & Jagger (average),Yes,,,
Arid.Full Exclosure.C.3,Arid,2,Full Exclosure,C,Bromus diandrus,3,grass,0.53,530,0.076,76,2,NA,NA,2513.191,1256.5955,,CCF16042017_92.pdf,Angela & Jagger (average),Yes,,,
Arid.Full Exclosure.C.4,Arid,2,Full Exclosure,C,Bromus diandrus,4,grass,0.37,370,0.075,75,2,NA,NA,NA,NA,,CCF16042017_93.pdf,Angela,Yes,,,
Arid.Full Exclosure.C.5,Arid,2,Full Exclosure,C,Bromus diandrus,5,grass,0.22,220,0.069,69,2,NA,NA,NA,NA,,CCF16042017_94.pdf,Angela,Yes,,,
Arid.Full Exclosure.C.6,Arid,2,Full Exclosure,C,Bromus diandrus,6,grass,0.23,230,0.058,58,2,NA,NA,NA,NA,,CCF16042017_94.pdf,Angela,Yes,,,
Arid.Full Exclosure.C.7,Arid,2,Full Exclosure,C,Bromus diandrus,7,grass,0.31,310,0.089,89,2,876.993,967.817,1844.81,922.405,,CCF16042017_95.pdf,Maggie,Yes,,,
Arid.Full Exclosure.C.8,Arid,2,Full Exclosure,C,Bromus diandrus,8,grass,0.21,210,0.122,122,2,679.765,959.388,1639.153,819.5765,,CCF16042017_95.pdf,Maggie,Yes,,,
Arid.Full Exclosure.C.9,Arid,2,Full Exclosure,C,Bromus diandrus,9,grass,0.16,160,0.054,54,2,NA,NA,NA,NA,,CCF16042017_96.pdf,Angela,Yes,,,
Arid.Full Exclosure.C.10,Arid,2,Full Exclosure,C,Bromus diandrus,10,grass,0.23,230,0.097,97,2,NA,NA,NA,NA,,CCF16042017_96.pdf,Angela,Yes,,,
Arid.Full Exclosure.J.1,Arid,2,Full Exclosure,J,Bromus hordeaceus,1,grass,0.04,40,0.008,8,1 leaf?,237.566,99.892,337.458,NA,CCF16042017_48,CCF16042017_48.pdf,,Yes,One leaf?,,
Arid.Full Exclosure.A.1,Arid,2,Full Exclosure,A,Bromus hordeaceus,1,grass,0.1,100,0.022,22,2,568.168,361.616,929.784,464.892,,CCF16042017_57.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.2,Arid,2,Full Exclosure,J,Bromus hordeaceus,2,grass,0.02,20,0.009,9,2,144.887,66.884,211.771,105.8855,CCF16042017_49,CCF16042017_49.pdf,,Yes,,,
Arid.Full Exclosure.A.2,Arid,2,Full Exclosure,A,Bromus hordeaceus,2,grass,0.1,100,0.027,27,2,546.284,379.756,926.04,463.02,,CCF16042017_59.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.3,Arid,2,Full Exclosure,J,Bromus hordeaceus,3,grass,0.05,50,0.011,11,2,230.825,145.108,375.933,187.9665,CCF16042017_50,CCF16042017_50.pdf,,Yes,,,
Arid.Full Exclosure.A.3,Arid,2,Full Exclosure,A,Bromus hordeaceus,3,grass,0.1,100,0.027,27,2,409.034,273.413,682.447,341.2235,,#N/A,Maggie,Yes,,,
Arid.Full Exclosure.J.4,Arid,2,Full Exclosure,J,Bromus hordeaceus,4,grass,0.01,10,0.011,11,2,35.12,74.261,109.381,54.6905,CCF16042017_51,CCF16042017_51.pdf,,Yes,,,
Arid.Full Exclosure.A.4,Arid,2,Full Exclosure,A,Bromus hordeaceus,4,grass,0.09,90,0.017,17,2,339.357,362.247,701.604,350.802,,CCF16042017_61.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.5,Arid,2,Full Exclosure,J,Bromus hordeaceus,5,grass,0.01,10,0.005,5,2,80.278,28.669,108.947,54.4735,CCF16042017_52,CCF16042017_52.pdf,,Yes,,,
Arid.Full Exclosure.A.5,Arid,2,Full Exclosure,A,Bromus hordeaceus,5,grass,0.06,60,0.019,19,2,262.066,364.65,626.716,313.358,,CCF16042017_60.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.6,Arid,2,Full Exclosure,J,Bromus hordeaceus,6,grass,0.04,40,0.006,6,2,190.093,113.431,303.524,151.762,CCF16042017_53,CCF16042017_53.pdf,,Yes,,,
Arid.Full Exclosure.A.6,Arid,2,Full Exclosure,A,Bromus hordeaceus,6,grass,0.11,110,0.036,36,2,356.764,487.768,844.532,422.266,,CCF16042017_62.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.7,Arid,2,Full Exclosure,J,Bromus hordeaceus,7,grass,0.04,40,0.013,13,,NA,NA,NA,NA,CCF16042017_54,CCF16042017_54.pdf,Angela,Yes,,,
Arid.Full Exclosure.A.7,Arid,2,Full Exclosure,A,Bromus hordeaceus,7,grass,0.11,110,0.018,18,2,594.224,413.212,1007.436,503.718,,CCF16042017_64.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.8,Arid,2,Full Exclosure,J,Bromus hordeaceus,8,grass,0.04,40,0.008,8,,NA,NA,NA,NA,CCF16042017_55,CCF16042017_55.pdf,Angela,Yes,,,
Arid.Full Exclosure.A.8,Arid,2,Full Exclosure,A,Bromus hordeaceus,8,grass,0.07,70,0.026,26,2,412.075,233.013,645.088,322.544,,CCF16042017_63.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.9,Arid,2,Full Exclosure,J,Bromus hordeaceus,9,grass,0.01,10,0.011,11,1 leaf?,NA,NA,NA,NA,CCF16042017_56,CCF16042017_56.pdf,Angela,Yes,,,
Arid.Full Exclosure.A.9,Arid,2,Full Exclosure,A,Bromus hordeaceus,9,grass,0.07,70,0.011,11,2,421.064,283.724,704.788,352.394,,CCF16042017_65.pdf,Ash,Yes,,,
Arid.Full Exclosure.A.10,Arid,2,Full Exclosure,A,Bromus hordeaceus,10,grass,0.05,50,0.017,17,2,175.666,281.219,456.885,228.4425,,CCF16042017_66.pdf,Ash,Yes,,,
Arid.Full Exclosure.J.10,Arid,2,Full Exclosure,J,Bromus hordeaceus,10,grass,NA,NA,NA,NA,NA,NA,NA,NA,NA,,N/A,,Yes,,,
